,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
64611,2/7/19 23:19,4.48826E+18,fraud_Volkman Ltd,misc_net,855.73,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,8/23/29,72bdcb6b95ded350cfe91a09d0db5491,1328656749,33.352942,-80.436947,1
64615,2/7/19 23:24,3.76028E+14,fraud_Kessler Group,travel,9.9,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,12/23/74,0c643a880168e9a9d44602447ea68ed2,1328657095,39.169089,-93.078902,1
64620,2/7/19 23:25,2.26977E+15,"fraud_Labadie, Treutel and Bode",shopping_net,992.8,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,10/29/58,eb68eb5e56cd14edd3901d89f1bf6302,1328657133,42.085756,-77.030611,1
64624,2/7/19 23:31,5.77891E+11,"fraud_Labadie, Treutel and Bode",shopping_net,935.13,Lisa,Carpenter,F,48437 English Ways Suite 579,La Grande,OR,97850,45.3304,-118.0852,16955,"Engineer, site",6/16/61,f8f7bce79dbe8d674e0574cd1ae91e50,1328657478,45.543601,-118.293693,1
64639,2/7/19 23:44,5.77891E+11,fraud_Kerluke-Abshire,shopping_net,1096.03,Lisa,Carpenter,F,48437 English Ways Suite 579,La Grande,OR,97850,45.3304,-118.0852,16955,"Engineer, site",6/16/61,8250dc04a033dad2fa826f5e30c2e05b,1328658287,46.306316,-118.697593,1
64647,2/7/19 23:50,4.48826E+18,fraud_Kassulke PLC,shopping_net,1139.52,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,8/23/29,cb120143f2405eef124175dda9b36844,1328658600,33.938981,-81.431148,1
64649,2/7/19 23:50,3.76028E+14,fraud_Ruecker Group,misc_net,719.82,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,12/23/74,7059262fb8d948c37fb1259427c80d2c,1328658610,39.951004,-92.359492,1
64658,2/7/19 23:57,4.70787E+15,fraud_Barton Inc,grocery_pos,333.47,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",2/4/67,f4b3bb58cb27d9c4f87025ca5a373d9e,1328659029,37.728382,-82.949322,1
64681,2/8/19 0:26,3.76028E+14,"fraud_Zieme, Bode and Dooley",gas_transport,6.79,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,12/23/74,76e1cd900df78e170f2727d41e32a3e6,1328660761,39.96651,-93.322742,1
64686,2/8/19 0:30,1.80049E+14,"fraud_Robel, Cummerata and Prosacco",gas_transport,8,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,4/15/86,950de6fda3ac1024e1a6576c422924b6,1328661024,47.047726,-90.49508,1
64691,2/8/19 0:38,3.76028E+14,fraud_Schamberger-O'Keefe,grocery_pos,290.65,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,12/23/74,6321ff773ffb355aa94a5c3f2578c5e8,1328661533,39.079825,-93.78391,1
64702,2/8/19 1:00,1.80049E+14,fraud_Vandervort-Funk,grocery_pos,317.81,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,4/15/86,fee0abd09e833972e587715664d034a7,1328662824,46.544821,-90.827898,1
64712,2/8/19 1:11,1.80017E+14,fraud_Cole PLC,grocery_pos,282.12,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",6/1/39,1c11a1a91965e2410a5cfdb38f7218d7,1328663517,43.211087,-73.696975,1
64730,2/8/19 1:35,1.80049E+14,fraud_Parisian and Sons,gas_transport,11.95,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,4/15/86,9f8dafd5688585e6f16bf5ec16ad1adc,1328664921,46.131574,-89.79985,1
64747,2/8/19 1:52,5.77891E+11,fraud_Conroy-Cruickshank,gas_transport,9.91,Lisa,Carpenter,F,48437 English Ways Suite 579,La Grande,OR,97850,45.3304,-118.0852,16955,"Engineer, site",6/16/61,7194e8f43f922304a1d177b1334a2422,1328665940,44.945349,-118.11122,1
64748,2/8/19 1:52,1.80017E+14,fraud_Koepp-Witting,grocery_pos,289.27,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",6/1/39,ca90ec1932906f6cbfe11c3bb0dd95d4,1328665972,42.400879,-73.882631,1
64752,2/8/19 1:58,1.80017E+14,"fraud_Jenkins, Hauck and Friesen",gas_transport,8.31,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",6/1/39,78333f90cd42d9e1b26e13b85f4e5a7e,1328666302,42.57408,-73.991482,1
64785,2/8/19 2:36,4.48826E+18,"fraud_Connelly, Reichert and Fritsch",gas_transport,10.25,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,8/23/29,b74fdacd66d936f75c6ed39a13170285,1328668579,33.035484,-80.411339,1
64804,2/8/19 3:02,1.80017E+14,fraud_Strosin-Cruickshank,grocery_pos,271.04,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",6/1/39,e70939dc7a4fc91a4d86a5d33d7daca3,1328670154,42.222371,-72.945044,1
64807,2/8/19 3:04,3.56484E+15,fraud_Bailey-Morar,grocery_pos,311.48,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,3/31/59,82cced124f1b4c8327d9aa0ff5d1ce17,1328670249,38.154261,-123.162765,1
64906,2/8/19 5:18,3.76028E+14,fraud_Huels-Hahn,gas_transport,9.13,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,12/23/74,e7d8605b2b4589d25b40d1f16c212165,1328678283,40.418609,-93.548774,1
64978,2/8/19 7:08,5.77891E+11,fraud_Kiehn-Emmerich,grocery_pos,257.47,Lisa,Carpenter,F,48437 English Ways Suite 579,La Grande,OR,97850,45.3304,-118.0852,16955,"Engineer, site",6/16/61,0b76ab66ba6825fc80eef4c7c68cbf18,1328684894,44.57571,-117.80987,1
65082,2/8/19 9:13,1.80049E+14,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,299.18,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,4/15/86,ecde74a8bc3ee9a784f3a788e0b66593,1328692404,47.276442,-89.828935,1
65321,2/8/19 13:29,3.56484E+15,"fraud_Schmeler, Bashirian and Price",shopping_net,880.19,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,3/31/59,f0268fe12b3413f0704ce5fc333c0462,1328707743,38.471698,-122.846694,1
65500,2/8/19 15:59,1.80017E+14,fraud_Kozey-Boehm,shopping_net,1016.64,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",6/1/39,9593118afc1287682a8584c1b39c3958,1328716779,42.732845,-74.744348,1
65772,2/8/19 19:37,1.80017E+14,"fraud_Lehner, Mosciski and King",misc_net,702.32,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",6/1/39,d0ab6e5df3681b622d67edcaceacb2d6,1328729877,42.770843,-73.659326,1
65962,2/8/19 22:12,3.76028E+14,fraud_Bednar Group,misc_net,696.29,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,12/23/74,5f848038fb421553bf4e6db2bb913f31,1328739164,39.868586,-92.549576,1
65978,2/8/19 22:24,4.48826E+18,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,883.32,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,8/23/29,0a868e0cdf3795444e0eb96ba03dc8f4,1328739863,34.064719,-81.133059,1
65980,2/8/19 22:25,1.80017E+14,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,942.03,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",6/1/39,5e503ac927d57cc406af1be41e4c0ff8,1328739923,41.944898,-74.820365,1
65991,2/8/19 22:34,4.48826E+18,fraud_Jast Ltd,shopping_net,929.06,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,8/23/29,55754c02f5f6c0d105ce5e34a9d726ea,1328740474,34.561499,-81.943123,1
65996,2/8/19 22:36,1.80049E+14,fraud_Schmitt Ltd,misc_net,836.07,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,4/15/86,bec9b22b18ef39edb1af11087c63823d,1328740592,46.489842,-89.963278,1
66004,2/8/19 22:45,5.77891E+11,fraud_Conroy Ltd,shopping_pos,957.09,Lisa,Carpenter,F,48437 English Ways Suite 579,La Grande,OR,97850,45.3304,-118.0852,16955,"Engineer, site",6/16/61,d596a73950bf75006fe56c3c170ccfcb,1328741134,46.157676,-117.699328,1
66019,2/8/19 22:58,1.80049E+14,fraud_Cole PLC,grocery_pos,297.76,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,4/15/86,40f44702844d2ad1b8993d2c673b9c0e,1328741902,45.980951,-90.723171,1
66035,2/8/19 23:10,5.77891E+11,"fraud_Towne, Greenholt and Koepp",shopping_net,1016.26,Lisa,Carpenter,F,48437 English Ways Suite 579,La Grande,OR,97850,45.3304,-118.0852,16955,"Engineer, site",6/16/61,e10ad4c3aa090b761848ab522a4abfc1,1328742615,44.449987,-118.256304,1
66048,2/8/19 23:16,3.76028E+14,fraud_Padberg-Welch,grocery_pos,289.74,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,12/23/74,b85880d7fabffdbc4933c61555c5d89c,1328742981,39.515652,-94.123122,1
66060,2/8/19 23:29,3.56484E+15,fraud_Crooks and Sons,personal_care,45.24,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,3/31/59,1c06c81ccf496f6f49b0ba310edd8dd1,1328743740,38.269367,-121.840603,1
66063,2/8/19 23:32,3.76028E+14,fraud_Gleason-Macejkovic,shopping_net,900.06,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,12/23/74,2af04a7a44e9550c1d3629c7042eb179,1328743955,38.864622,-92.568113,1
66065,2/8/19 23:37,5.77891E+11,"fraud_Little, Gutmann and Lynch",shopping_net,1140.72,Lisa,Carpenter,F,48437 English Ways Suite 579,La Grande,OR,97850,45.3304,-118.0852,16955,"Engineer, site",6/16/61,3e627a4d2a5324be549655842ee91358,1328744228,44.916768,-117.690038,1
66083,2/8/19 23:49,3.56484E+15,fraud_Zemlak Group,misc_net,786.4,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,3/31/59,d1267a11201cdc72fcc8a7cdc7fee002,1328744993,38.679519,-121.762099,1
66091,2/8/19 23:56,1.80049E+14,fraud_Wiza LLC,misc_pos,7.72,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,4/15/86,3d7829f7d791cd139d5c3fd7391417f8,1328745408,47.111488,-91.055896,1
66094,2/8/19 23:58,4.48826E+18,"fraud_Kuhic, Bins and Pfeffer",shopping_net,892.68,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,8/23/29,3e3e67b088b785fcc856e3176a240a08,1328745500,33.756772,-80.714321,1
66095,2/8/19 23:59,4.48826E+18,"fraud_Gottlieb, Considine and Schultz",shopping_net,848.89,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,8/23/29,7f90d79753144824984e87c44244fee4,1328745581,34.255905,-81.533335,1
66167,2/9/19 1:24,4.66956E+15,fraud_Kuvalis Ltd,gas_transport,11.98,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,10/26/68,6528be7cae8b07b7bb7d0b6795cca0ae,1328750672,41.244746,-72.466685,1
66168,2/9/19 1:26,1.80017E+14,fraud_Deckow-O'Conner,grocery_pos,288.97,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",6/1/39,cf2cb554d61880ff2ff1a1a74091a54b,1328750760,43.39823,-73.717002,1
67175,2/9/19 19:17,4.66956E+15,fraud_Metz-Boehm,shopping_pos,927.18,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,10/26/68,6ea0d3438dce537c4f5514ce363259b0,1328815071,41.511631,-72.753916,1
67379,2/9/19 22:06,4.66956E+15,fraud_Kuhic LLC,shopping_net,1036.91,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,10/26/68,5b435288ea0018da88b9c2400c9e07d4,1328825174,41.885759,-72.519581,1
67380,2/9/19 22:06,1.80017E+14,fraud_Kuhn LLC,misc_net,802.15,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",6/1/39,e69fbb0529949608022ef064192d88c5,1328825202,42.893333,-73.137843,1
67443,2/9/19 22:47,4.66956E+15,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,960,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,10/26/68,b3da0ce8073d01c312915780a2e54981,1328827625,41.949373,-71.732602,1
67508,2/9/19 23:43,4.66956E+15,"fraud_Herman, Treutel and Dickens",misc_net,776.27,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,10/26/68,a4a91e90f8b8f981e4170a00f1281076,1328831030,40.15152,-71.538101,1
67800,2/10/19 3:36,4.66956E+15,fraud_Kiehn Inc,grocery_pos,312.48,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,10/26/68,283136cfc818c410e0e6ee9dd98c3cce,1328845014,41.544806,-71.500427,1
69412,2/10/19 22:35,4.66956E+15,"fraud_Langworth, Boehm and Gulgowski",shopping_net,985.29,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,10/26/68,8a8f1d23c0e2ae39b2cfecadd2ef2060,1328913319,40.972016,-72.501794,1
69482,2/10/19 23:17,4.66956E+15,"fraud_Kerluke, Kertzmann and Wiza",misc_net,616.23,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,10/26/68,a7a402446d80476ac7d8dc4928ac9f12,1328915835,41.73254,-72.616031,1
69495,2/10/19 23:27,4.66956E+15,fraud_Boyer-Reichert,shopping_net,980.79,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,10/26/68,e1929fa20733c22938029276c11d1d16,1328916461,41.924326,-72.787852,1
69517,2/10/19 23:41,4.66956E+15,"fraud_Moore, Dibbert and Koepp",misc_net,716.52,Daniel,Hernandez,M,7340 Mcgrath Islands,Greenport,NY,11944,41.1039,-72.3674,4299,Broadcast presenter,10/26/68,38a2b9bfa288df23416d00c8323423f7,1328917283,41.07317,-72.535489,1
69558,2/11/19 0:10,3.05612E+13,fraud_Rodriguez Group,gas_transport,9.76,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",10/1/98,9b00f698c73ecf67eeb09729cd027d42,1328919026,41.193178,-75.052694,1
69663,2/11/19 1:32,3.05612E+13,fraud_Bauch-Raynor,grocery_pos,283.62,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",10/1/98,7721bf77a767aabbb3b736d3dc28d89c,1328923925,40.746321,-75.694011,1
69675,2/11/19 1:36,3.47073E+14,fraud_Kutch and Sons,grocery_pos,289.12,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",5/16/73,9d07c239af923ba8c7419712ae7f066d,1328924198,45.074749,-104.113397,1
69735,2/11/19 2:25,3.05612E+13,"fraud_Herman, Treutel and Dickens",misc_net,959.53,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",10/1/98,f95d8911c29c9315102f9e56ddd5e0de,1328927123,39.629649,-76.268764,1
69762,2/11/19 2:44,3.47073E+14,fraud_Vandervort-Funk,grocery_pos,325.35,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",5/16/73,de0aa44dfefe68d397836d5b90752fc4,1328928297,45.087558,-104.09532,1
69840,2/11/19 3:45,3.47073E+14,fraud_Pacocha-O'Reilly,grocery_pos,280.64,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",5/16/73,2ccd7e4eb7a1b4043dafc4680f139b43,1328931946,45.357955,-104.809791,1
71698,2/11/19 22:04,6.01111E+15,"fraud_O'Connell, Botsford and Hand",home,259.17,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,2/8/83,d0fe9cd05482ab29b8703d7794c5b90b,1328997871,34.200645,-78.746466,1
71712,2/11/19 22:11,3.47073E+14,"fraud_Jones, Sawayn and Romaguera",misc_net,828.73,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",5/16/73,2564cc16d7050cb782b9856c0fcf3aaa,1328998278,43.826015,-104.239668,1
71759,2/11/19 22:36,3.47073E+14,fraud_Hills-Witting,shopping_net,853.8,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",5/16/73,3fe342a6a6175d7bdb004dc3459701ee,1328999809,44.062324,-103.879906,1
71832,2/11/19 23:08,3.05612E+13,fraud_Donnelly LLC,entertainment,468.05,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",10/1/98,ba07b6e6a2eb1a3cb5449deca1c3bb1d,1329001711,39.630614,-75.177991,1
71844,2/11/19 23:15,3.05612E+13,fraud_Stoltenberg-Beatty,shopping_pos,788.62,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",10/1/98,8180b1b2b1620b9faf81e0c317cc8742,1329002106,39.85508,-76.410713,1
71867,2/11/19 23:28,3.05612E+13,fraud_Stamm-Witting,shopping_net,1131.32,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",10/1/98,e8dd8f68b9c3dd748b165f7383cced82,1329002905,41.516419,-75.807367,1
71934,2/12/19 0:00,4.20424E+15,"fraud_Heller, Gutmann and Zieme",grocery_pos,284.58,Mary,Golden,F,4407 Lisa Course,West Frankfort,IL,62896,37.8979,-88.9307,12626,Trading standards officer,1/10/96,2d3d134dfb49f8b727723ac1eefddf88,1329004829,38.28926,-88.393128,1
71936,2/12/19 0:01,3.47073E+14,fraud_Kilback LLC,grocery_pos,295.85,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",5/16/73,133e78d9bf083530dd770ee3c2da17c9,1329004900,44.020015,-105.392134,1
71941,2/12/19 0:05,3.52055E+15,fraud_Kuphal-Bartoletti,misc_net,911.75,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,7/5/01,4bd2d695515919e89a25258335fc2be1,1329005150,48.447446,-89.426637,1
71945,2/12/19 0:09,4.71402E+18,"fraud_Goldner, Kovacek and Abbott",grocery_pos,301.63,Rachel,Johnson,F,7065 Whitney Mountains,Chattanooga,TN,37411,35.0271,-85.2356,198659,Contracting civil engineer,6/17/44,cb5b983355898676130c2a5ec73effa8,1329005365,35.562116,-85.606246,1
71981,2/12/19 0:38,3.05612E+13,fraud_Lockman Ltd,grocery_pos,286.63,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",10/1/98,667fec01fd79fc74123b7932bc398678,1329007093,40.679959,-75.927867,1
72067,2/12/19 1:49,4.21008E+18,fraud_Bogisich Inc,grocery_pos,348.01,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,11/11/65,6dd6c15689f40e8db2881c56e45868cf,1329011375,44.202317,-122.900884,1
72074,2/12/19 1:54,4.20424E+15,"fraud_Parisian, Schiller and Altenwerth",misc_net,893.06,Mary,Golden,F,4407 Lisa Course,West Frankfort,IL,62896,37.8979,-88.9307,12626,Trading standards officer,1/10/96,8cc9fde58af96aa278816f978ac90117,1329011668,36.980029,-88.984417,1
72090,2/12/19 2:08,4.20424E+15,"fraud_Schaefer, Maggio and Daugherty",gas_transport,10.3,Mary,Golden,F,4407 Lisa Course,West Frankfort,IL,62896,37.8979,-88.9307,12626,Trading standards officer,1/10/96,ed24567755273b266070aa9481db4ba8,1329012480,38.844621,-88.41268,1
72101,2/12/19 2:14,4.21008E+18,"fraud_Adams, Kovacek and Kuhlman",grocery_net,16.73,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,11/11/65,3366abea053c361df2e0e965854fa127,1329012879,43.120671,-123.40541,1
72124,2/12/19 2:37,4.71402E+18,fraud_Stracke-Lemke,grocery_pos,314.25,Rachel,Johnson,F,7065 Whitney Mountains,Chattanooga,TN,37411,35.0271,-85.2356,198659,Contracting civil engineer,6/17/44,6ee59ed17579a914351e06d27da56f4c,1329014244,34.027143,-85.906163,1
72128,2/12/19 2:42,3.52055E+15,fraud_Prohaska-Murray,gas_transport,10.42,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,7/5/01,57dd763e74b53c034c79dc1c9edfa35e,1329014557,47.62798,-90.998228,1
72195,2/12/19 3:29,3.52055E+15,fraud_Vandervort-Funk,grocery_pos,302.22,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,7/5/01,cc818b7e7a4e7ddb2796ad22fee4efa8,1329017398,46.921014,-89.254955,1
72198,2/12/19 3:33,4.20424E+15,fraud_Kilback LLC,grocery_pos,288.7,Mary,Golden,F,4407 Lisa Course,West Frankfort,IL,62896,37.8979,-88.9307,12626,Trading standards officer,1/10/96,8ac75bc9141c3b92b2000d99e272e0eb,1329017633,36.983454,-88.50415,1
72207,2/12/19 3:41,4.20424E+15,fraud_Cole PLC,grocery_pos,297.4,Mary,Golden,F,4407 Lisa Course,West Frankfort,IL,62896,37.8979,-88.9307,12626,Trading standards officer,1/10/96,6f17ded1d73e1777d5fbfdfbf358d68b,1329018092,38.589889,-89.834559,1
72348,2/12/19 5:32,3.52055E+15,"fraud_Huel, Hammes and Witting",grocery_pos,306.23,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,7/5/01,358c469bac7e3d569e73e1334840bc34,1329024745,48.793623,-89.96907,1
72380,2/12/19 5:55,3.52055E+15,"fraud_Lind, Huel and McClure",gas_transport,8.45,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,7/5/01,7dc44ece1e773076705b9a6abcb7ae28,1329026151,47.792533,-89.050352,1
72439,2/12/19 6:49,4.20424E+15,fraud_Donnelly PLC,misc_net,719.27,Mary,Golden,F,4407 Lisa Course,West Frankfort,IL,62896,37.8979,-88.9307,12626,Trading standards officer,1/10/96,879ce2475f321aeaad3ef2c1079ad7e5,1329029343,36.917616,-88.502496,1
72725,2/12/19 10:30,4.21008E+18,fraud_Padberg-Welch,grocery_pos,309.35,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,11/11/65,6992dd36784c57d152c4e45588096584,1329042603,43.793951,-123.617007,1
73286,2/12/19 16:02,3.47073E+14,fraud_Ernser-Lynch,food_dining,123.61,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",5/16/73,c5aa0494ac7edf0ce2e6c2b70a6ebca6,1329062532,44.845781,-104.414629,1
73612,2/12/19 18:32,4.21008E+18,"fraud_Stehr, Jewess and Schimmel",misc_net,763.2,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,11/11/65,b1392f26697177fd614c3ba876112e43,1329071533,43.043863,-122.854471,1
74034,2/12/19 22:00,3.05612E+13,fraud_Balistreri-Nader,misc_pos,9.39,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",10/1/98,c21ed609d12e8d65ae7eeb212856c809,1329084054,39.651049,-75.90444,1
74041,2/12/19 22:03,3.52055E+15,fraud_Terry-Huel,shopping_net,805.81,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,7/5/01,126ba886b8a83bfc8fdd705de5d4c0bf,1329084223,46.933069,-89.43531,1
74052,2/12/19 22:09,3.47073E+14,fraud_Schmitt Ltd,misc_net,935.83,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",5/16/73,e7f476eac818cc95f2b3c4f13debc1d4,1329084576,43.774893,-104.564982,1
74054,2/12/19 22:10,4.20424E+15,fraud_Rempel Inc,shopping_net,968.46,Mary,Golden,F,4407 Lisa Course,West Frankfort,IL,62896,37.8979,-88.9307,12626,Trading standards officer,1/10/96,9607f8323085de79745f855047281436,1329084654,37.605676,-89.048886,1
74055,2/12/19 22:12,3.47073E+14,fraud_Pouros-Conroy,shopping_pos,912.51,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",5/16/73,983a7791414e40224c3e52b7d9da2c46,1329084734,45.219679,-104.676706,1
